date,temp_max,temp_min,temp_mean,humidity_mean,rainfall_mm,wind_speed_max,cloud_cover_percent
2011-07-14,25.9,13.2,19.6,63,0.0,16.1,43
2011-07-15,26.9,15.9,20.4,62,0.0,17.1,65
2011-07-16,27.0,14.6,20.3,55,0.0,13.9,37
2011-07-17,27.5,14.3,20.8,50,0.0,13.7,61
2011-07-18,26.6,15.0,20.1,62,0.0,14.2,76
2011-07-19,23.7,15.5,19.4,67,1.0,12.2,93
2011-07-20,24.2,15.0,19.4,66,0.0,15.0,71
2011-07-21,25.0,15.7,19.9,64,0.4,12.6,98
2011-07-22,26.5,13.3,20.2,58,0.0,15.3,97
2011-07-23,25.4,14.8,19.9,64,0.0,14.3,75
2011-07-24,23.9,15.2,19.6,64,0.0,11.6,82
2011-07-25,27.4,14.5,20.8,61,0.0,14.5,46
2011-07-26,27.3,16.0,21.0,64,0.0,12.4,81
2011-07-27,24.2,16.5,20.2,69,0.8,12.6,81
2011-07-28,24.3,16.2,20.0,73,1.5,16.1,84
2011-07-29,25.2,15.6,19.9,65,0.5,16.2,79
2011-07-30,27.0,14.6,20.3,53,0.0,14.5,64
2011-07-31,26.7,14.7,20.2,59,0.0,17.4,35
2011-08-01,25.5,15.2,20.0,59,0.0,14.9,87
2011-08-02,26.6,14.0,19.8,57,0.0,15.1,50
2011-08-03,25.7,14.6,20.0,57,0.0,14.5,73
2011-08-04,25.1,14.7,19.7,64,0.0,16.1,75
2011-08-05,24.5,15.4,19.7,66,0.2,15.3,81
2011-08-06,25.8,15.9,20.4,65,0.1,15.6,77
2011-08-07,25.4,15.3,20.0,62,0.0,15.4,68
2011-08-08,24.2,14.6,19.5,61,0.0,13.5,74
2011-08-09,24.5,15.6,19.9,63,0.3,12.1,96
2011-08-10,23.8,15.6,19.7,66,0.1,12.0,99
2011-08-11,22.1,15.5,18.6,74,3.7,12.2,100
2011-08-12,24.2,15.8,19.4,66,0.6,13.5,97
2011-08-13,23.3,14.1,19.0,63,0.2,12.4,100
2011-08-14,25.6,14.6,20.1,64,0.1,15.4,98
2011-08-15,22.9,15.7,19.3,68,0.0,11.9,99
2011-08-16,26.0,15.0,20.1,58,0.0,13.8,58
2011-08-17,26.0,15.0,20.2,59,0.1,15.8,63
2011-08-18,25.3,15.1,19.6,64,0.2,14.2,78
2011-08-19,24.6,15.1,19.4,63,0.0,12.9,74
2011-08-20,25.3,15.0,19.8,61,0.0,13.9,55
2011-08-21,25.6,14.7,19.6,59,0.0,15.6,61
2011-08-22,27.5,14.9,20.3,58,0.0,13.8,65
2011-08-23,25.9,14.9,19.8,60,0.5,16.9,92
2011-08-24,28.5,12.7,20.7,53,0.0,13.4,84
2011-08-25,29.0,15.1,21.2,57,0.0,16.5,77
2011-08-26,24.5,15.8,19.8,66,1.1,12.5,93
2011-08-27,25.6,14.9,20.1,59,0.0,16.1,66
2011-08-28,24.0,15.4,19.6,57,0.0,12.4,80
2011-08-29,25.4,15.4,20.6,58,0.0,16.5,82
2011-08-30,24.9,14.7,20.2,61,0.0,16.8,73
2011-08-31,24.9,14.8,20.0,60,0.0,12.8,64
2011-09-01,27.4,16.1,21.1,60,0.3,13.5,81
2011-09-02,25.5,15.6,19.9,65,0.5,13.0,92
2011-09-03,25.2,14.5,19.7,63,0.0,14.3,73
2011-09-04,27.5,15.4,21.2,54,0.0,15.5,85
2011-09-05,26.9,15.5,20.8,57,0.0,16.7,93
2011-09-06,24.4,16.0,19.8,63,0.2,12.1,79
2011-09-07,26.0,15.3,20.3,61,0.2,13.4,82
2011-09-08,24.9,15.4,20.1,58,0.0,13.4,81
2011-09-09,23.5,15.3,19.5,64,0.0,14.2,70
2011-09-10,25.0,15.5,20.3,63,0.0,15.5,59
2011-09-11,24.5,15.2,19.7,67,0.5,14.5,71
2011-09-12,23.3,15.4,19.0,67,0.2,12.9,87
2011-09-13,26.6,15.5,20.5,60,0.0,12.4,58
2011-09-14,25.2,16.4,20.0,75,2.9,14.6,69
2011-09-15,25.5,16.2,20.4,72,1.8,13.9,74
2011-09-16,28.2,16.2,21.5,59,0.0,16.6,72
2011-09-17,26.7,15.9,20.9,62,0.1,17.9,89
2011-09-18,26.7,15.0,20.7,56,0.0,14.5,96
2011-09-19,27.9,14.7,20.9,56,0.0,13.7,70
2011-09-20,28.7,15.8,21.7,52,0.0,14.5,65
2011-09-21,30.1,15.5,22.5,54,0.0,14.3,76
2011-09-22,30.1,15.8,22.6,57,0.0,19.5,72
2011-09-23,26.3,18.2,21.4,72,2.4,17.8,80
2011-09-24,29.2,15.9,22.3,55,0.0,19.8,55
2011-09-25,25.9,15.5,20.9,61,0.0,17.6,78
2011-09-26,27.2,16.1,20.8,66,0.5,17.7,90
2011-09-27,25.8,15.8,20.7,64,0.0,13.4,85
2011-09-28,28.8,16.7,21.7,62,0.0,17.9,59
2011-09-29,29.9,15.7,22.1,56,0.0,17.7,86
2011-09-30,27.1,16.9,21.5,69,1.1,14.3,65
2011-10-01,28.4,17.0,21.5,70,1.0,15.4,78
2011-10-02,28.5,17.4,22.2,66,0.5,15.4,86
2011-10-03,27.4,16.1,21.6,63,0.0,15.9,87
2011-10-04,30.5,16.6,22.9,56,0.0,14.6,68
2011-10-05,29.9,16.8,23.1,59,0.4,15.0,34
2011-10-06,30.2,17.6,23.2,59,0.7,16.6,68
2011-10-07,27.8,17.0,21.5,64,1.0,18.1,86
2011-10-08,26.3,16.4,21.0,60,0.0,15.8,81
2011-10-09,27.1,16.1,21.1,64,0.4,16.4,97
2011-10-10,18.8,16.5,17.7,88,9.1,15.6,94
2011-10-11,22.7,15.9,18.4,86,9.0,16.1,79
2011-10-12,20.5,16.5,17.9,92,13.7,13.3,94
2011-10-13,20.2,16.5,17.8,93,13.2,13.8,97
2011-10-14,19.5,16.2,17.8,88,3.5,12.6,100
2011-10-15,23.0,16.0,18.9,85,4.3,15.2,97
2011-10-16,22.8,16.1,19.3,78,1.9,13.9,94
2011-10-17,25.2,16.6,20.0,78,1.1,14.4,71
2011-10-18,23.5,17.0,19.8,84,4.3,15.3,83
2011-10-19,24.8,16.8,19.9,80,2.9,13.8,88
2011-10-20,24.7,16.8,20.4,77,3.0,11.7,68
2011-10-21,27.0,17.2,21.5,67,0.3,12.3,42
2011-10-22,26.7,16.9,21.1,71,0.7,14.2,48
2011-10-23,27.5,16.8,21.5,65,0.1,14.0,57
2011-10-24,28.2,16.9,22.0,63,0.0,10.0,49
2011-10-25,28.0,17.5,22.3,62,0.3,10.0,48
2011-10-26,28.3,17.5,21.6,74,5.8,14.0,65
2011-10-27,25.8,18.0,20.5,83,20.6,9.7,98
2011-10-28,24.9,17.2,19.9,85,17.1,7.3,92
2011-10-29,24.5,16.9,19.9,82,6.2,8.8,82
2011-10-30,25.1,17.1,20.8,74,0.8,14.1,50
2011-10-31,27.1,15.1,20.9,67,0.0,12.3,26
2011-11-01,28.1,17.4,22.1,63,0.0,11.8,62
2011-11-02,27.6,17.6,22.2,65,0.0,12.2,59
2011-11-03,27.4,15.3,21.7,59,0.0,14.6,52
2011-11-04,28.2,16.8,21.8,68,0.0,13.3,53
2011-11-05,25.9,17.7,21.1,77,3.5,12.8,71
2011-11-06,26.1,17.8,21.2,77,6.0,11.6,74
2011-11-07,25.0,18.3,20.9,82,4.3,13.7,82
2011-11-08,23.9,17.7,20.0,87,4.5,15.3,88
2011-11-09,25.6,17.1,20.6,70,0.9,12.5,99
2011-11-10,23.6,17.0,20.0,77,2.8,12.4,77
2011-11-11,25.0,16.9,20.1,79,5.5,12.6,88
2011-11-12,24.5,17.0,20.1,80,5.2,12.7,85
2011-11-13,25.0,16.9,20.2,82,5.5,12.7,89
2011-11-14,25.4,16.8,20.4,79,4.1,14.6,75
2011-11-15,24.0,17.2,19.7,84,7.5,14.2,92
2011-11-16,23.6,17.0,19.4,87,10.7,14.1,76
2011-11-17,24.1,17.1,19.6,83,2.7,10.9,84
2011-11-18,24.9,16.5,20.3,80,3.8,10.8,94
2011-11-19,22.9,17.5,19.7,86,14.6,11.9,94
2011-11-20,23.8,17.6,19.7,85,9.3,12.8,92
2011-11-21,24.7,17.8,20.3,83,7.5,6.7,92
2011-11-22,26.3,16.8,20.7,79,2.3,9.5,69
2011-11-23,25.7,17.4,20.8,79,3.2,12.4,78
2011-11-24,25.7,17.7,20.5,83,8.1,8.5,86
2011-11-25,20.2,17.6,18.8,93,51.9,4.2,100
2011-11-26,22.8,16.8,19.6,84,1.8,10.1,100
2011-11-27,25.3,15.9,20.2,82,13.6,10.1,69
2011-11-28,25.2,17.0,20.4,80,3.9,11.5,78
2011-11-29,24.9,17.8,20.7,74,1.3,14.0,63
2011-11-30,25.3,16.5,20.6,69,0.0,11.5,81
2011-12-01,25.1,17.8,20.5,78,1.6,14.7,57
2011-12-02,24.4,17.6,20.5,79,2.5,13.0,68
2011-12-03,23.1,17.5,19.4,90,12.3,10.6,96
2011-12-04,22.0,17.7,19.6,85,1.0,11.6,97
2011-12-05,25.5,16.6,20.6,75,0.1,12.8,57
2011-12-06,25.4,17.5,20.8,75,1.8,12.4,48
2011-12-07,26.3,17.3,20.9,79,1.9,13.3,66
2011-12-08,26.6,17.5,21.2,72,0.0,16.5,54
2011-12-09,26.6,16.2,21.1,68,0.0,15.1,32
2011-12-10,27.1,14.6,21.0,65,0.0,14.0,52
2011-12-11,25.6,17.6,21.4,66,0.0,13.2,58
2011-12-12,25.8,17.1,21.0,68,0.0,14.0,62
2011-12-13,25.5,17.4,20.8,75,4.1,12.3,54
2011-12-14,26.4,17.0,21.2,70,0.0,13.2,56
2011-12-15,24.9,17.4,20.8,75,1.9,11.6,69
2011-12-16,25.7,17.6,20.8,79,6.4,12.9,71
2011-12-17,26.0,17.8,21.1,80,2.8,12.5,63
2011-12-18,25.8,17.6,21.1,79,1.3,12.0,45
2011-12-19,28.0,17.5,21.8,70,0.1,16.2,37
2011-12-20,26.1,16.7,21.5,69,0.0,16.3,41
2011-12-21,25.7,18.3,21.5,71,0.2,14.3,60
2011-12-22,26.2,18.2,21.7,70,0.1,15.4,71
2011-12-23,25.3,17.7,21.1,71,0.4,12.6,72
2011-12-24,26.2,17.2,21.4,71,1.1,10.9,58
2011-12-25,27.0,18.2,21.8,72,1.4,9.7,49
2011-12-26,26.8,16.5,22.1,71,1.2,11.6,40
2011-12-27,26.5,17.7,21.1,79,3.0,8.4,87
2011-12-28,24.7,17.7,20.9,78,2.9,12.2,84
2011-12-29,26.5,16.6,21.1,67,0.1,13.0,61
2011-12-30,25.1,17.5,21.1,59,0.0,13.6,66
2011-12-31,27.0,15.1,21.4,57,0.0,13.3,35
2012-01-01,27.7,14.7,21.5,55,0.0,15.1,1
2012-01-02,29.4,12.3,21.5,45,0.0,14.2,29
2012-01-03,30.7,13.3,22.6,47,0.0,12.4,58
2012-01-04,30.2,14.8,23.1,51,0.0,12.9,57
2012-01-05,29.7,16.1,23.0,54,0.1,14.4,64
2012-01-06,28.0,18.1,22.5,60,0.0,14.1,77
2012-01-07,28.0,17.1,22.5,62,0.0,14.7,54
2012-01-08,27.9,16.9,22.3,61,0.0,12.6,56
2012-01-09,28.0,17.5,22.6,59,0.0,14.8,58
2012-01-10,27.1,16.8,21.8,66,0.5,12.2,78
2012-01-11,25.8,18.6,21.6,72,1.1,17.4,100
2012-01-12,25.6,16.6,21.0,71,1.7,15.1,51
2012-01-13,27.9,17.1,22.2,60,0.3,12.7,23
2012-01-14,29.7,16.5,23.5,52,0.0,13.2,18
2012-01-15,29.7,17.3,23.6,48,0.0,13.4,56
2012-01-16,28.4,18.4,23.1,52,0.0,12.8,91
2012-01-17,29.3,16.7,22.9,57,0.0,15.6,91
2012-01-18,29.3,15.7,22.6,49,0.0,15.1,84
2012-01-19,28.6,16.9,22.6,53,0.0,15.0,95
2012-01-20,29.2,15.9,22.8,52,0.0,12.4,94
2012-01-21,31.1,16.4,23.6,44,0.0,14.5,22
2012-01-22,31.5,16.6,24.0,41,0.0,17.3,6
2012-01-23,30.5,15.0,23.2,46,0.0,15.6,16
2012-01-24,30.0,17.4,23.4,46,0.0,14.7,6
2012-01-25,28.8,17.0,22.7,56,0.0,14.9,45
2012-01-26,28.3,17.2,22.5,56,0.0,14.4,20
2012-01-27,28.6,17.3,22.8,58,0.2,13.5,34
2012-01-28,29.4,18.2,23.5,52,0.0,15.7,71
2012-01-29,29.7,17.3,23.1,50,0.0,15.4,94
2012-01-30,30.2,16.5,22.9,45,0.0,17.7,72
2012-01-31,28.0,15.8,21.9,48,0.0,15.8,27
2012-02-01,28.9,16.2,22.3,46,0.0,14.3,5
2012-02-02,29.8,16.5,23.2,46,0.0,15.1,14
2012-02-03,31.1,15.2,23.7,49,0.0,14.3,8
2012-02-04,30.6,16.7,23.8,44,0.0,15.7,11
2012-02-05,28.2,16.8,22.3,58,0.0,13.9,30
2012-02-06,29.5,16.4,22.8,54,0.0,15.2,23
2012-02-07,28.6,15.9,22.2,53,0.0,17.1,69
2012-02-08,29.5,15.4,22.6,50,0.0,15.5,56
2012-02-09,29.1,15.5,22.7,49,0.0,14.2,72
2012-02-10,28.9,17.1,22.5,58,0.0,13.7,68
2012-02-11,29.6,16.2,23.0,58,0.1,12.0,58
2012-02-12,29.7,18.4,23.8,61,0.4,13.5,65
2012-02-13,30.3,19.0,24.0,57,0.1,16.4,78
2012-02-14,29.3,17.7,23.7,50,0.0,16.1,54
2012-02-15,28.6,17.4,22.7,58,0.2,16.7,47
2012-02-16,27.1,17.3,21.9,68,0.6,12.1,67
2012-02-17,28.4,18.4,22.6,67,1.8,15.9,75
2012-02-18,29.7,17.9,23.3,57,0.0,16.3,90
2012-02-19,29.5,17.6,23.1,57,0.3,15.9,74
2012-02-20,30.1,18.4,24.1,57,0.0,12.6,63
2012-02-21,31.2,18.8,24.3,56,0.3,14.5,46
2012-02-22,29.1,18.2,23.8,62,0.1,16.3,57
2012-02-23,29.1,18.0,23.4,57,0.0,17.3,68
2012-02-24,29.8,16.0,22.9,49,0.0,16.0,29
2012-02-25,30.9,16.3,23.6,45,0.0,14.4,63
2012-02-26,30.1,18.2,24.3,47,1.5,8.7,90
2012-02-27,30.8,17.3,24.3,55,0.3,14.1,97
2012-02-28,29.1,17.8,23.2,65,3.7,13.9,71
2012-02-29,31.0,17.5,24.4,50,0.0,14.3,31
2012-03-01,29.7,17.2,23.7,53,1.2,14.8,80
2012-03-02,28.2,18.5,22.7,63,1.6,8.9,56
2012-03-03,29.4,17.0,22.8,65,1.4,14.2,51
2012-03-04,28.8,17.6,23.4,64,3.0,13.3,49
2012-03-05,29.3,17.3,22.5,70,3.3,12.1,97
2012-03-06,27.2,17.4,21.9,71,5.0,15.5,66
2012-03-07,27.3,16.5,21.8,65,1.0,14.0,87
2012-03-08,27.2,17.3,21.7,65,1.1,14.5,77
2012-03-09,29.0,15.6,22.4,55,0.0,15.8,32
2012-03-10,30.9,17.0,23.7,49,0.0,14.3,42
2012-03-11,30.5,17.6,23.8,50,0.1,14.6,79
2012-03-12,30.4,18.0,23.7,52,0.0,16.3,52
2012-03-13,30.8,16.0,23.6,49,0.0,15.1,9
2012-03-14,32.3,17.8,24.7,42,0.0,14.1,20
2012-03-15,32.0,18.3,24.9,44,0.0,13.5,5
2012-03-16,31.8,17.9,24.4,49,0.0,14.4,29
2012-03-17,31.0,18.8,24.6,54,0.0,15.3,84
2012-03-18,31.1,18.4,24.5,54,0.0,15.3,48
2012-03-19,29.1,18.2,23.5,57,0.6,14.4,54
2012-03-20,28.2,18.4,23.0,64,2.1,16.4,55
2012-03-21,29.6,18.0,23.4,58,0.7,14.8,69
2012-03-22,29.7,17.7,23.5,57,0.0,15.8,32
2012-03-23,28.7,17.6,23.2,60,0.1,15.2,66
2012-03-24,28.4,18.6,23.1,58,0.4,16.5,70
2012-03-25,29.4,17.4,23.1,54,0.0,15.7,45
2012-03-26,30.1,17.6,23.5,53,0.0,15.5,20
2012-03-27,30.7,17.8,24.0,52,0.0,14.4,25
2012-03-28,30.7,17.7,24.1,50,0.0,14.8,42
2012-03-29,29.9,17.7,23.5,57,0.0,16.9,39
2012-03-30,31.0,17.4,24.0,52,0.0,16.4,18
2012-03-31,30.2,17.7,23.6,53,0.4,15.0,86
2012-04-01,30.7,17.7,24.1,52,0.2,12.6,72
2012-04-02,28.4,19.0,23.9,54,0.4,10.5,77
2012-04-03,27.7,18.7,22.8,65,2.4,14.8,80
2012-04-04,25.8,18.1,21.0,79,3.7,14.3,99
2012-04-05,26.3,17.7,21.6,70,2.2,16.0,98
2012-04-06,26.3,18.3,21.8,69,2.5,12.4,97
2012-04-07,26.7,17.8,21.8,69,0.5,15.1,97
2012-04-08,26.5,18.2,21.5,74,2.0,15.2,95
2012-04-09,26.9,17.7,21.8,71,1.3,15.6,62
2012-04-10,28.4,17.7,22.5,62,0.7,13.6,40
2012-04-11,27.1,18.3,22.1,69,0.9,12.3,69
2012-04-12,29.1,17.9,22.8,65,1.2,14.8,70
2012-04-13,29.0,17.9,22.7,68,0.6,10.7,64
2012-04-14,28.2,18.5,22.6,68,0.6,12.6,81
2012-04-15,29.2,17.9,23.2,60,0.0,13.4,89
2012-04-16,28.5,17.6,23.3,58,0.4,11.4,85
2012-04-17,29.0,17.6,23.1,67,9.9,10.4,91
2012-04-18,29.5,18.9,23.0,70,13.1,7.2,92
2012-04-19,28.1,17.8,21.3,82,10.3,7.1,76
2012-04-20,26.8,18.1,21.9,75,1.3,11.3,47
2012-04-21,26.3,17.6,22.0,64,0.5,12.4,78
2012-04-22,28.0,16.6,22.2,64,1.8,11.3,76
2012-04-23,24.5,18.5,20.9,80,6.7,6.9,99
2012-04-24,22.6,18.1,19.8,86,13.8,7.9,98
2012-04-25,25.7,17.7,21.1,76,2.2,10.1,92
2012-04-26,26.9,17.5,21.9,67,0.3,11.2,83
2012-04-27,25.7,17.6,21.5,67,0.5,13.8,48
2012-04-28,26.6,16.6,21.9,66,0.3,11.5,50
2012-04-29,26.4,17.8,21.8,71,1.8,11.6,76
2012-04-30,26.6,16.9,21.3,76,2.4,8.7,92
2012-05-01,27.4,16.9,21.9,72,1.0,12.0,98
2012-05-02,25.3,17.9,21.2,78,5.8,7.8,97
2012-05-03,23.8,17.8,20.6,80,6.3,12.2,86
2012-05-04,24.8,17.8,20.4,80,3.9,11.3,85
2012-05-05,25.8,16.8,21.0,76,2.8,12.4,60
2012-05-06,24.8,17.4,20.6,78,4.4,12.8,70
2012-05-07,26.2,17.4,21.3,70,0.9,13.6,88
2012-05-08,25.6,17.1,21.3,65,0.0,11.3,89
2012-05-09,25.9,17.1,21.4,64,0.2,13.2,95
2012-05-10,26.9,16.1,21.6,60,0.0,12.6,58
2012-05-11,27.3,16.3,21.5,66,0.7,12.3,37
2012-05-12,25.9,18.0,20.7,77,3.1,13.4,68
2012-05-13,24.3,17.5,20.5,76,1.3,12.9,78
2012-05-14,25.5,17.6,21.0,72,1.0,14.2,49
2012-05-15,25.7,17.8,20.8,74,1.4,12.3,56
2012-05-16,24.3,17.6,19.9,78,1.1,15.5,96
2012-05-17,25.9,15.8,20.8,66,0.1,12.9,75
2012-05-18,27.0,15.2,21.6,63,0.6,13.6,58
2012-05-19,27.5,16.1,21.7,64,0.0,13.3,42
2012-05-20,27.0,16.8,21.9,61,0.4,10.2,43
2012-05-21,28.9,15.8,22.7,53,0.0,10.5,4
2012-05-22,28.5,15.5,22.6,61,0.0,13.0,27
2012-05-23,24.8,16.7,20.8,69,0.9,15.9,57
2012-05-24,26.4,16.3,21.2,61,0.0,17.1,44
2012-05-25,23.4,16.2,19.8,73,0.6,14.0,54
2012-05-26,26.2,15.2,21.0,64,0.0,12.9,41
2012-05-27,26.4,16.1,21.1,65,0.2,15.6,46
2012-05-28,25.4,16.4,20.8,65,0.8,14.6,36
2012-05-29,26.5,16.4,21.2,61,0.0,16.1,38
2012-05-30,26.9,14.2,20.9,64,0.0,14.2,61
2012-05-31,26.3,17.1,21.2,66,0.3,13.2,74
2012-06-01,27.5,17.0,21.8,59,0.1,12.1,83
2012-06-02,27.2,16.3,21.4,56,0.0,13.1,78
2012-06-03,24.9,15.8,20.3,64,0.2,10.8,94
2012-06-04,24.2,16.2,19.8,67,0.0,12.8,91
2012-06-05,25.2,15.2,20.4,59,0.0,11.9,56
2012-06-06,26.3,14.4,20.2,54,0.0,12.0,64
2012-06-07,27.5,15.3,21.2,60,0.0,9.4,50
2012-06-08,27.4,15.9,21.4,66,0.0,7.4,53
2012-06-09,26.6,16.8,21.8,64,0.0,11.4,49
2012-06-10,27.9,15.4,21.9,60,0.0,11.4,33
2012-06-11,27.7,15.5,21.6,59,0.0,15.8,30
2012-06-12,26.0,15.9,20.4,61,0.0,14.7,64
2012-06-13,25.7,14.7,20.4,58,0.0,10.7,95
2012-06-14,26.9,13.1,20.6,50,0.0,13.0,99
2012-06-15,26.4,15.4,20.6,60,0.0,11.7,100
2012-06-16,24.7,15.1,19.8,62,0.0,11.8,92
2012-06-17,25.2,15.7,20.0,60,0.0,12.3,100
2012-06-18,25.6,15.1,19.9,63,0.0,14.5,100
2012-06-19,24.5,15.5,20.1,61,0.0,15.2,99
2012-06-20,26.2,15.8,20.3,61,0.0,13.2,94
2012-06-21,25.7,16.0,20.5,56,0.0,10.2,90
2012-06-22,27.3,16.2,21.0,61,0.1,14.3,100
2012-06-23,26.8,16.6,20.3,73,2.7,16.6,100
2012-06-24,25.7,16.4,20.1,75,4.6,11.2,93
2012-06-25,26.0,17.3,20.9,70,0.0,11.9,100
2012-06-26,24.9,17.2,20.6,68,0.8,15.5,98
2012-06-27,25.7,15.3,19.8,62,0.1,13.5,98
2012-06-28,26.7,13.9,20.0,57,0.0,11.5,97
2012-06-29,25.8,13.2,19.6,58,0.0,11.6,69
2012-06-30,23.4,12.9,18.8,64,0.0,12.6,64
2012-07-01,23.9,14.5,19.1,62,0.1,12.2,87
2012-07-02,25.1,14.7,19.5,62,0.0,12.8,88
2012-07-03,26.0,14.7,19.9,61,0.0,10.9,65
2012-07-04,24.0,14.4,19.2,65,0.0,13.0,85
2012-07-05,24.5,14.0,19.5,62,0.0,13.9,94
2012-07-06,23.7,15.1,19.3,62,0.0,11.7,75
2012-07-07,24.0,14.9,19.1,64,0.0,10.8,74
2012-07-08,26.8,13.6,19.8,62,0.0,13.6,43
2012-07-09,23.9,14.8,18.8,68,0.0,12.7,64
2012-07-10,22.7,14.5,18.5,68,0.6,11.2,82
2012-07-11,24.6,13.2,18.7,64,0.1,11.3,74
2012-07-12,24.6,14.0,18.8,65,0.0,13.4,89
2012-07-13,25.5,14.5,19.6,59,0.0,11.3,89
2012-07-14,26.2,14.9,20.0,60,0.0,15.0,89
2012-07-15,25.9,15.6,20.2,61,0.0,12.1,65
2012-07-16,24.1,15.9,19.5,69,0.2,13.1,68
2012-07-17,23.9,15.6,19.3,68,2.0,12.8,85
2012-07-18,22.9,14.7,18.7,65,0.0,12.0,87
2012-07-19,22.9,14.6,18.4,66,0.0,10.9,87
2012-07-20,24.8,13.4,19.2,64,0.0,14.0,78
2012-07-21,27.5,14.3,20.5,61,0.0,14.0,42
2012-07-22,25.2,14.9,19.6,63,0.0,12.9,61
2012-07-23,27.3,12.9,20.2,52,0.0,13.0,64
2012-07-24,26.7,15.0,20.5,55,0.0,14.2,49
2012-07-25,24.5,15.5,19.9,62,0.0,13.7,60
2012-07-26,23.7,14.4,19.1,62,0.0,10.8,65
2012-07-27,24.2,13.5,19.2,63,0.0,10.2,95
2012-07-28,23.4,14.7,18.9,69,0.1,12.7,100
2012-07-29,22.1,16.0,18.7,72,0.4,10.3,100
2012-07-30,23.7,15.1,19.0,63,0.1,13.2,100
2012-07-31,25.5,14.5,19.2,58,0.0,16.0,97
2012-08-01,26.9,13.0,19.8,58,0.0,14.8,67
2012-08-02,24.4,15.0,19.3,63,0.0,15.1,87
2012-08-03,26.0,15.4,20.3,56,0.0,14.4,84
2012-08-04,26.1,15.1,20.2,55,0.0,12.0,95
2012-08-05,26.3,14.9,20.6,53,0.0,12.9,94
2012-08-06,27.0,15.2,20.6,54,0.0,15.4,64
2012-08-07,27.1,14.1,21.0,53,0.0,13.2,90
2012-08-08,27.2,17.0,21.1,68,0.2,17.1,89
2012-08-09,28.1,15.8,21.1,61,0.0,18.0,76
2012-08-10,22.2,15.4,18.7,76,2.2,16.8,78
2012-08-11,26.9,14.2,19.7,65,0.0,13.5,45
2012-08-12,25.5,14.9,19.5,62,0.2,10.7,97
2012-08-13,26.6,13.0,19.9,56,0.0,13.8,77
2012-08-14,26.2,14.2,19.6,57,0.0,13.4,66
2012-08-15,27.7,12.8,20.0,52,0.0,12.9,40
2012-08-16,23.4,15.0,18.9,64,0.1,14.4,71
2012-08-17,22.3,14.5,18.3,64,0.0,9.8,71
2012-08-18,23.5,15.6,19.1,62,0.0,14.3,92
2012-08-19,26.4,15.5,19.8,63,2.2,18.1,58
2012-08-20,23.1,15.4,18.8,72,1.1,16.3,70
2012-08-21,26.7,15.2,20.1,63,0.7,13.5,49
2012-08-22,27.0,14.2,19.8,58,0.0,10.8,42
2012-08-23,27.4,13.2,19.6,60,0.0,15.3,83
2012-08-24,28.0,14.6,20.5,59,0.0,18.0,98
2012-08-25,24.9,15.0,19.5,62,0.0,13.7,92
2012-08-26,26.6,15.4,20.4,58,0.0,16.9,66
2012-08-27,26.3,15.6,20.7,64,0.0,15.3,60
2012-08-28,25.2,16.4,20.3,65,0.2,15.5,74
2012-08-29,26.5,15.9,20.7,60,0.0,16.0,58
2012-08-30,26.3,15.3,20.3,61,0.0,15.5,63
2012-08-31,27.2,14.4,20.4,61,0.0,16.1,72
2012-09-01,26.1,15.6,20.0,63,0.0,14.7,97
2012-09-02,26.3,15.8,20.0,66,0.4,16.8,69
2012-09-03,27.3,16.3,20.7,59,0.6,14.1,77
2012-09-04,27.7,14.0,20.4,51,0.0,16.7,40
2012-09-05,27.4,13.7,20.4,51,0.0,18.2,83
2012-09-06,28.2,15.2,20.8,54,0.0,17.9,71
2012-09-07,26.0,15.2,20.0,61,0.2,14.5,75
2012-09-08,27.4,15.3,20.2,58,0.5,15.5,97
2012-09-09,27.0,14.6,20.4,53,0.0,11.9,73
2012-09-10,27.8,14.4,20.8,57,0.0,17.2,62
2012-09-11,25.0,16.5,20.2,68,0.0,15.1,81
2012-09-12,26.7,16.3,20.9,67,0.5,16.4,63
2012-09-13,26.8,16.3,20.8,63,0.1,17.9,54
2012-09-14,26.0,16.2,20.4,63,0.2,16.8,65
2012-09-15,28.3,15.4,21.1,54,0.0,19.5,36
2012-09-16,28.7,14.9,21.4,52,0.0,17.7,18
2012-09-17,27.6,14.5,20.8,56,0.0,15.6,46
2012-09-18,27.9,15.0,21.0,60,0.0,17.0,36
2012-09-19,28.5,16.1,21.4,57,0.0,17.2,47
2012-09-20,29.1,15.6,21.6,54,0.0,17.3,20
2012-09-21,28.8,15.8,21.3,56,0.0,16.2,30
2012-09-22,28.1,14.3,20.7,52,0.0,15.5,4
2012-09-23,29.4,14.5,21.4,52,0.0,14.2,14
2012-09-24,29.5,15.1,22.0,53,0.3,12.8,49
2012-09-25,29.8,15.4,22.4,56,0.0,13.7,56
2012-09-26,29.6,16.6,22.4,48,0.0,19.6,45
2012-09-27,28.6,14.9,21.3,53,0.0,16.3,75
2012-09-28,27.8,15.9,21.7,53,0.0,14.3,21
2012-09-29,28.4,17.1,22.2,63,0.0,14.7,55
2012-09-30,28.9,17.2,22.2,62,0.1,17.1,44
2012-10-01,26.6,16.1,21.0,67,1.2,14.9,61
2012-10-02,27.7,15.6,21.5,58,0.0,17.4,53
2012-10-03,28.7,14.7,20.9,58,0.0,17.9,29
2012-10-04,27.9,16.0,21.6,56,0.0,16.3,77
